Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
6586005;11633267;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1250
6578551;11633268;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1300
6578551;11633269;2;51;juna;-1;Ei arvoa;-1;Ei arvoa;;
6612143;11633270;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1565
6689288;11633273;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1050
6686376;11633274;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1193
6682330;11633277;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6686377;11633278;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1442
6686377;11633279;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;830
6870144;11633284;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;16;15400
6870144;11633285;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1477
6612867;11633286;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1054
6793523;11633287;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;16;230
6622518;11633504;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1180
6622518;11633505;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;19;12250
6622519;11633506;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1300
6622519;11633507;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1165
6844102;11633508;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1554
6844102;11633509;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;3;94
6842159;11633510;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1297
6842159;11633511;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1136
6892283;11633512;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1140
6892283;11633513;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6717834;11633514;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1278
6712726;11633515;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1635
6740192;11633516;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1585
6740192;11633517;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6740193;11633518;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1265
6740193;11633519;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1598
6712247;11633520;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1600
6712247;11633521;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1695
6813420;11633524;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1235
6813420;11633525;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;960
6902322;11633526;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6902322;11633527;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
6902322;11633528;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1350
6783225;11633529;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1810
6903423;11633530;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1426
6903423;11633531;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1375
6903423;11633532;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1155
6741964;11633533;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1329
6741964;11633534;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1165
6788733;11633535;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1378
6788733;11633536;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6740194;11633539;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1371
6740194;11633540;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1635
6722196;11633541;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1315
6736476;11633544;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1265
6736327;11633551;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1490
6912966;11633556;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;19100
6912966;11633557;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1163
6890712;11633558;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1660
6890712;11633559;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
6890712;11633560;3;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6844106;11633561;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1118
6844106;11633562;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1032
6768125;11633563;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;18;1580
6768125;11633564;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1110
6629026;11633565;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1609
6629026;11633566;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;2079
6868507;11633567;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;950
6868507;11633568;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1575
6912009;11633573;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6912009;11633788;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
6912009;11633789;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1544
6866712;11633793;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1168
6866712;11633794;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1732
6689324;11633797;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1365
6689324;11633798;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6694995;11633799;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1450
6694995;11633800;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1547
6689325;11633801;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1190
6689325;11633802;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1365
6622500;11633803;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1345
6622500;11633804;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1455
6622500;11633805;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1275
6715925;11633806;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1080
6715925;11633807;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1205
6740210;11633808;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;8;13080
6740210;11633809;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;13080
6740210;11633810;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1330
6760525;11633811;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1228
6760525;11633812;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;9;11750
6760526;11633813;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1265
6720900;11633814;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1455
6720900;11633815;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1870
6682277;11633816;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1870
6578621;11633818;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1280
6578622;11633819;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;14650
6578622;11633820;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;980
6629027;11633821;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;14;1740
6629027;11633822;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1585
6696187;11633823;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1452
6696187;11633824;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1707
6842168;11633825;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1205
6842168;11633826;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6744886;11633829;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1352
6744886;11633830;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1130
6664223;11633831;1;40;traktori;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;6885
6650389;11633832;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1630
6650389;11633833;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1315
6912016;11633834;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;10;34300
6912016;11633835;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6664224;11633836;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1521
6664224;11633837;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;15;1960
6664224;11633838;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1195
6664224;11633839;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1321
6664224;11633840;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1395
6651283;11633841;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;995
6651283;11633842;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1500
6660993;11633843;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1190
6682315;11633844;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1810
6682315;11633845;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1050
6689341;11633849;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;6;14350
6689341;11633850;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6656986;11633853;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1381
6656987;11633856;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6656987;11633857;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1250
6656988;11634078;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;9;104
6656988;11634079;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6686465;11634080;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1159
6686465;11634081;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6659972;11634082;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1594
6659972;11634083;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6656989;11634084;1;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;;
6649607;11634087;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1015
6717869;11634091;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;;
6656966;11634094;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1342
6656966;11634095;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6664351;11634100;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1295
6664351;11634101;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1670
6664351;11634102;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1140
6664886;11634103;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1344
6664886;11634104;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;950
6682178;11634105;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;11;96
6682178;11634106;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;8;380
6682161;11634110;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1819
6682161;11634111;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1025
6682161;11634112;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1680
6682161;11634113;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1590
6622593;11634114;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;;
6612044;11634115;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1220
6651293;11634116;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1320
6622594;11634117;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1710
6629152;11634118;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1237
6619882;11634119;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1089
6586096;11634379;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1960
6619883;11634380;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6619883;11634381;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1340
6689360;11634393;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;92
6689360;11634394;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1375
6717880;11634396;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1540
6717880;11634397;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1497
6656944;11634398;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1555
6656944;11634399;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;101
6659944;11634400;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6659945;11634401;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1785
6659945;11634402;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;800
6665611;11634409;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1400
6665611;11634410;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1245
6628177;11634425;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;11;1950
6628177;11634426;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1096
6656946;11634427;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1325
6656946;11634428;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1380
6578614;11634649;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1235
6578614;11634650;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1360
6612977;11634651;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1115
6612977;11634652;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1395
6612977;11634653;3;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;2200
6612235;11634654;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1820
6612235;11634655;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1180
6651104;11634658;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1030
6651104;11634659;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6649479;11634661;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1315
6578598;11634678;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1434
6578598;11634679;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6736356;11634682;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1494
6736356;11634683;2;32;kuorma-auto;1;puoliperävaunu;-1;Ei arvoa;;
6770316;11634684;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1270
6770316;11634685;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1595
6612236;11634686;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1430
6612236;11634687;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1485
6717767;11634688;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1383
6717767;11634689;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6657061;11634694;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1536
6657061;11634695;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;12150
6657062;11634700;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6622564;11634701;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1225
6715845;11634706;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1470
6715845;11634707;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1310
6619792;11634709;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1235
6619792;11634710;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1380
6585789;11634711;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1385
6788545;11634713;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1263
6788545;11634714;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1182
6575898;11634717;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;400
6575898;11634718;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1380
6622675;11634935;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1166
6622675;11634936;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1154
6622675;11634937;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1329
6768087;11634938;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1326
6768087;11634939;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1290
6686531;11634940;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1255
6686531;11634941;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1355
6717773;11634942;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1380
6717773;11634943;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1854
6629072;11634944;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1701
6629072;11634945;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;9;10250
6612135;11634946;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1245
6612135;11634947;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;15;14100
6740150;11634948;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1190
6740150;11634949;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1160
6808310;11634950;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1370
6808310;11634951;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1180
6571006;11634952;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1440
6571006;11634953;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6793548;11634954;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;960
6793548;11634955;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1490
6629297;11634956;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1453
6659918;11634957;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6741881;11634960;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1345
6741881;11634961;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6657046;11634964;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;950
6657046;11634965;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;24;14250
6770326;11634968;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1070
6770326;11634969;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1410
6768088;11634970;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1350
6768088;11634971;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1180
6619810;11634972;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;7;96
6619810;11634973;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6586037;11634974;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6575899;11634975;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1533
6575899;11634976;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1290
6575900;11634977;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1279
6575900;11634978;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6575900;11634979;3;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;5;349
6657026;11634982;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1150
6657026;11634983;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1136
6629298;11634984;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1021
6629298;11634985;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1205
6611990;11634986;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1163
6741888;11634989;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1438
6741888;11634990;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1735
6578586;11634993;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1536
6788554;11634994;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1090
6788554;11634995;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1122
6622664;11634996;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1265
6622664;11634997;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1362
6717779;11635224;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1585
6578587;11635225;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1120
6578587;11635226;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;16;1810
6575909;11635227;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1225
6575909;11635228;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1277
6578588;11635229;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1425
6578588;11635230;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1215
6570875;11635231;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1080
6570876;11635232;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;28;1070
6570876;11635233;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1315
6619833;11635234;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6585868;11635235;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;11;1850
6585869;11635238;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1265
6578375;11635241;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1180
6585870;11635242;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1270
6585871;11635243;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;9;7300
6585872;11635244;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;2180
6585372;11635245;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6585372;11635246;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1765
6575781;11635247;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1687
6575781;11635248;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1250
6570882;11635249;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1685
6612139;11635250;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;9;1479
6613750;11635251;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;18;1700
6570883;11635252;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;12500
6651295;11635253;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1650
6651295;11635254;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1050
6622412;11635258;1;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6622412;11635259;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6570993;11635260;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1220
6660117;11635261;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1365
6660117;11635262;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1234
6656709;11635273;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1400
6656709;11635274;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1395
6715979;11635281;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1396
6715979;11635282;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1165
6656710;11635283;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1349
6656710;11635284;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1615
6689147;11635290;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1340
6689147;11635507;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1717
6718007;11635510;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1152
6718007;11635511;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6660104;11635512;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1515
6578369;11635518;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1055
6578369;11635519;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1167
6664176;11635526;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1247
6620094;11635531;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1635
6620094;11635532;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;25;940
6586043;11635534;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1080
6586043;11635535;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;8;2140
6586044;11635536;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;17;1720
6689158;11635537;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6689158;11635538;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;950
6673323;11635543;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1340
6673323;11635544;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1485
