,id,year,month,day_of_week,x,y,vehicle_mass,region,road_type,Seriousness
16871,10212093,2021,12,Maanantai,477760.0,6751259.0,1285.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16872,10212094,2021,12,Maanantai,496231.0,6702363.0,1175.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16873,10212097,2021,12,Lauantai,494616.0,6707720.0,1355.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16874,10212098,2021,12,Lauantai,504455.0,6711892.0,1300.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16875,10212098,2021,12,Lauantai,504455.0,6711892.0,1280.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16876,10212099,2021,12,Maanantai,481664.0,6747822.0,1316.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16877,10212099,2021,12,Maanantai,481664.0,6747822.0,1255.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16878,10212100,2021,10,Keskiviikko,239030.0,6710215.0,,Varsinais-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16879,10212101,2021,12,Torstai,379137.0,6736564.0,1480.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16880,10212101,2021,12,Torstai,379137.0,6736564.0,1167.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16881,10212102,2021,12,Perjantai,422140.0,6761100.0,1665.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16882,10212102,2021,12,Perjantai,422140.0,6761100.0,1445.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16883,10212103,2021,12,Perjantai,421358.0,6761523.0,2250.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16884,10212103,2021,12,Perjantai,421358.0,6761523.0,1355.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16885,10212104,2021,12,Tiistai,568025.0,6771263.0,1554.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16886,10212104,2021,12,Tiistai,568025.0,6771263.0,1940.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16887,10212104,2021,12,Tiistai,568025.0,6771263.0,1945.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16888,10212105,2021,12,Tiistai,489498.0,6728134.0,1185.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16889,10212105,2021,12,Tiistai,489498.0,6728134.0,96.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16890,10212106,2021,12,Keskiviikko,565820.0,6770274.0,1645.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16891,10212106,2021,12,Keskiviikko,565820.0,6770274.0,1600.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16892,10212107,2021,12,Keskiviikko,596362.0,6784394.0,,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16893,10212107,2021,12,Keskiviikko,596362.0,6784394.0,2119.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16894,10212108,2021,12,Torstai,491308.0,6751321.0,12700.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16895,10212110,2021,12,Tiistai,564744.0,6769529.0,1585.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16896,10212110,2021,12,Tiistai,564744.0,6769529.0,1055.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16897,10212111,2021,12,Tiistai,486160.0,6748261.0,1159.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16898,10212112,2021,12,Keskiviikko,510039.0,6719263.0,1330.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16899,10212112,2021,12,Keskiviikko,510039.0,6719263.0,1925.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16900,10212113,2021,12,Torstai,497573.0,6710771.0,1496.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16901,10212113,2021,12,Torstai,497573.0,6710771.0,1100.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16902,10212114,2021,12,Torstai,496381.0,6708613.0,1130.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16903,10212114,2021,12,Torstai,496381.0,6708613.0,1430.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16904,10212115,2021,12,Perjantai,481392.0,6749343.0,1180.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16905,10212116,2021,12,Perjantai,485859.0,6749035.0,1260.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16906,10212117,2021,12,Maanantai,482334.0,6748169.0,1335.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16907,10212117,2021,12,Maanantai,482334.0,6748169.0,13400.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16908,10212118,2021,12,Maanantai,495767.0,6709954.0,1319.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
16909,10212120,2021,12,Torstai,489654.0,6750103.0,1450.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16910,10212122,2021,12,Tiistai,473928.0,6720932.0,,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16911,10212122,2021,12,Tiistai,473928.0,6720932.0,2120.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
16912,10212123,2021,11,Perjantai,374937.0,6678633.0,930.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16913,10212123,2021,11,Perjantai,374937.0,6678633.0,1610.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16914,10212125,2021,12,Tiistai,375056.0,6679041.0,1320.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16915,10212125,2021,12,Tiistai,375056.0,6679041.0,2820.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16916,10212129,2021,12,Perjantai,376936.0,6678588.0,1130.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16917,10212129,2021,12,Perjantai,376936.0,6678588.0,1940.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16918,10212130,2021,12,Lauantai,334143.0,6661030.0,1490.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16919,10212131,2021,12,Lauantai,366448.0,6673665.0,1395.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16920,10212132,2021,12,Lauantai,372591.0,6671688.0,1504.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16921,10212132,2021,12,Lauantai,372591.0,6671688.0,1445.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16922,10212134,2021,12,Keskiviikko,378544.0,6677851.0,2267.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16923,10212134,2021,12,Keskiviikko,378544.0,6677851.0,1465.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16924,10212135,2021,12,Perjantai,369476.0,6670749.0,1130.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16925,10212135,2021,12,Perjantai,369476.0,6670749.0,1255.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16926,10212136,2021,12,Tiistai,275669.0,6639919.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16927,10212136,2021,12,Tiistai,275669.0,6639919.0,13150.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16928,10212137,2021,12,Perjantai,302264.0,6654150.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16929,10212137,2021,12,Perjantai,302264.0,6654150.0,1729.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16930,10212137,2021,12,Perjantai,302264.0,6654150.0,1395.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16931,10212138,2021,12,Perjantai,352148.0,6691297.0,2217.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16932,10212138,2021,12,Perjantai,352148.0,6691297.0,1601.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16933,10212139,2021,12,Perjantai,302862.0,6652410.0,1520.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16934,10212140,2021,12,Sunnuntai,379692.0,6678240.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16935,10212140,2021,12,Sunnuntai,379692.0,6678240.0,970.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16936,10212143,2021,12,Perjantai,379414.0,6677573.0,1729.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16937,10212143,2021,12,Perjantai,379414.0,6677573.0,1812.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16938,10212144,2021,9,Tiistai,383713.0,6679629.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16939,10212144,2021,9,Tiistai,383713.0,6679629.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16940,10212145,2021,12,Tiistai,369695.0,6675950.0,1705.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16941,10212145,2021,12,Tiistai,369695.0,6675950.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16942,10212146,2021,12,Torstai,383811.0,6674896.0,1554.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16943,10212146,2021,12,Torstai,383811.0,6674896.0,2556.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16944,10212147,2021,12,Torstai,385568.0,6674975.0,1595.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16945,10212147,2021,12,Torstai,385568.0,6674975.0,1581.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16946,10212148,2021,12,Torstai,387131.0,6674465.0,1280.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16947,10212148,2021,12,Torstai,387131.0,6674465.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16948,10212149,2021,12,Perjantai,385740.0,6670718.0,910.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16949,10212149,2021,12,Perjantai,385740.0,6670718.0,1690.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16950,10212150,2021,12,Perjantai,396312.0,6678650.0,2032.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16951,10212151,2021,12,Perjantai,383812.0,6680648.0,1720.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16952,10212152,2021,12,Lauantai,382082.0,6670572.0,985.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16953,10212153,2021,12,Lauantai,386014.0,6674102.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16954,10212153,2021,12,Lauantai,386014.0,6674102.0,1525.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16955,10212154,2021,12,Perjantai,387859.0,6673973.0,2055.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16956,10212154,2021,12,Perjantai,387859.0,6673973.0,1150.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16957,10212155,2021,12,Maanantai,386426.0,6673198.0,1450.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16958,10212155,2021,12,Maanantai,386426.0,6673198.0,1315.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16959,10212156,2021,12,Tiistai,392174.0,6676143.0,1955.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16960,10212156,2021,12,Tiistai,392174.0,6676143.0,1345.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16961,10212157,2021,12,Keskiviikko,390000.0,6674201.0,1600.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16962,10212158,2021,11,Maanantai,396667.0,6675951.0,1666.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16963,10212159,2021,12,Torstai,386661.0,6673139.0,1645.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16964,10212159,2021,12,Torstai,386661.0,6673139.0,1810.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16965,10212160,2021,12,Sunnuntai,383243.0,6680896.0,2025.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16966,10212161,2021,12,Maanantai,390564.0,6671872.0,1360.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16967,10212161,2021,12,Maanantai,390564.0,6671872.0,15380.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16968,10212162,2021,12,Maanantai,386968.0,6680822.0,1140.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16969,10212162,2021,12,Maanantai,386968.0,6680822.0,1812.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16970,10212163,2021,12,Maanantai,389098.0,6679994.0,1735.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16971,10212163,2021,12,Maanantai,389098.0,6679994.0,1685.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16972,10212164,2021,12,Maanantai,393741.0,6681252.0,1527.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16973,10212165,2021,12,Tiistai,389791.0,6679209.0,1404.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16974,10212165,2021,12,Tiistai,389791.0,6679209.0,2016.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16975,10212166,2021,12,Keskiviikko,383238.0,6676514.0,1474.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16976,10212166,2021,12,Keskiviikko,383238.0,6676514.0,1360.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16977,10212166,2021,12,Keskiviikko,383238.0,6676514.0,1505.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16978,10212167,2021,12,Torstai,389028.0,6681874.0,1809.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16979,10212167,2021,12,Torstai,389028.0,6681874.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16980,10212168,2021,12,Torstai,385838.0,6677825.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16981,10212168,2021,12,Torstai,385838.0,6677825.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16982,10212169,2021,12,Torstai,391882.0,6676439.0,1430.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16983,10212169,2021,12,Torstai,391882.0,6676439.0,2175.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16984,10212170,2021,12,Perjantai,383077.0,6679219.0,1434.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16985,10212170,2021,12,Perjantai,383077.0,6679219.0,1410.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16986,10212170,2021,12,Perjantai,383077.0,6679219.0,1419.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16987,10212171,2021,12,Perjantai,392793.0,6676144.0,1325.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16988,10212171,2021,12,Perjantai,392793.0,6676144.0,1389.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16989,10212172,2021,12,Lauantai,381314.0,6679532.0,1185.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16990,10212172,2021,12,Lauantai,381314.0,6679532.0,1360.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16991,10212173,2021,12,Perjantai,379262.0,6705105.0,1325.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16992,10212173,2021,12,Perjantai,379262.0,6705105.0,1265.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16993,10212174,2021,12,Lauantai,391295.0,6685149.0,1655.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16994,10212175,2021,12,Sunnuntai,395378.0,6692013.0,1560.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16995,10212175,2021,12,Sunnuntai,395378.0,6692013.0,2720.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16996,10212176,2021,12,Maanantai,395892.0,6697903.0,1855.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
16997,10212178,2021,12,Tiistai,389966.0,6685573.0,1720.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16998,10212181,2021,12,Torstai,396197.0,6704695.0,1520.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
16999,10212181,2021,12,Torstai,396197.0,6704695.0,2845.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17000,10212182,2021,12,Torstai,390709.0,6686686.0,1325.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17001,10212183,2021,12,Perjantai,387926.0,6684279.0,1270.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17002,10212184,2021,12,Lauantai,381352.0,6682606.0,1810.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17003,10212184,2021,12,Lauantai,381352.0,6682606.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17004,10212185,2021,12,Lauantai,385848.0,6679826.0,2180.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17005,10212185,2021,12,Lauantai,385848.0,6679826.0,1843.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17006,10212185,2021,12,Lauantai,385848.0,6679826.0,2169.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17007,10212186,2021,12,Lauantai,385247.0,6675004.0,1342.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17008,10212186,2021,12,Lauantai,385247.0,6675004.0,1289.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17009,10212187,2021,12,Lauantai,384026.0,6675823.0,1900.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17010,10212187,2021,12,Lauantai,384026.0,6675823.0,1457.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17011,10212189,2021,12,Maanantai,384395.0,6673661.0,1360.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17012,10212189,2021,12,Maanantai,384395.0,6673661.0,2161.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17013,10212190,2021,12,Maanantai,393026.0,6676164.0,1254.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17014,10212190,2021,12,Maanantai,393026.0,6676164.0,1115.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17015,10212191,2021,12,Tiistai,383564.0,6675851.0,2025.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17016,10212191,2021,12,Tiistai,383564.0,6675851.0,1393.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17017,10212192,2021,12,Torstai,393706.0,6676611.0,2210.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17018,10212192,2021,12,Torstai,393706.0,6676611.0,1691.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17019,10212195,2021,12,Sunnuntai,389300.0,6680690.0,1120.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17020,10212196,2021,12,Sunnuntai,386074.0,6674904.0,1083.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17021,10212197,2021,12,Maanantai,386090.0,6675517.0,1270.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17022,10212197,2021,12,Maanantai,386090.0,6675517.0,2015.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17023,10212198,2021,12,Maanantai,386271.0,6676468.0,1263.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17024,10212199,2021,12,Maanantai,386658.0,6673133.0,1060.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17025,10212199,2021,12,Maanantai,386658.0,6673133.0,1088.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17026,10212200,2021,12,Tiistai,386017.0,6674956.0,1550.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17027,10212201,2021,12,Torstai,393872.0,6679167.0,1254.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17028,10212203,2021,12,Torstai,389737.0,6681112.0,1438.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17029,10212203,2021,12,Torstai,389737.0,6681112.0,14676.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17030,10212204,2021,12,Keskiviikko,386956.0,6675038.0,1168.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17031,10212204,2021,12,Keskiviikko,386956.0,6675038.0,1465.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17032,10212204,2021,12,Keskiviikko,386956.0,6675038.0,1687.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17033,10212206,2021,12,Keskiviikko,378609.0,6682694.0,1680.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17034,10212206,2021,12,Keskiviikko,378609.0,6682694.0,1165.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17035,10212207,2021,12,Perjantai,378769.0,6681846.0,1965.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17036,10212207,2021,12,Perjantai,378769.0,6681846.0,2483.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17037,10212209,2021,12,Sunnuntai,393362.0,6708063.0,1165.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17038,10212209,2021,12,Sunnuntai,393362.0,6708063.0,1266.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17039,10212210,2021,12,Sunnuntai,393368.0,6692241.0,1322.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17040,10212210,2021,12,Sunnuntai,393368.0,6692241.0,1345.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17041,10212210,2021,12,Sunnuntai,393368.0,6692241.0,1385.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17042,10212210,2021,12,Sunnuntai,393368.0,6692241.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17043,10212211,2021,12,Maanantai,393773.0,6693933.0,1795.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17044,10212212,2021,12,Maanantai,377671.0,6694172.0,1277.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17045,10212212,2021,12,Maanantai,377671.0,6694172.0,1980.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17046,10212213,2021,12,Maanantai,395616.0,6694728.0,1673.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17047,10212213,2021,12,Maanantai,395616.0,6694728.0,9860.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17048,10212214,2021,12,Tiistai,389173.0,6685685.0,1140.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17049,10212214,2021,12,Tiistai,389173.0,6685685.0,1320.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17050,10212214,2021,12,Tiistai,389173.0,6685685.0,1603.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17051,10212215,2021,12,Keskiviikko,398936.0,6695342.0,9000.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17052,10212215,2021,12,Keskiviikko,398936.0,6695342.0,9000.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17053,10212216,2021,12,Keskiviikko,395472.0,6697487.0,1139.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17054,10212218,2021,12,Tiistai,379730.0,6722423.0,1575.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17055,10212219,2021,12,Torstai,395697.0,6695677.0,1395.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17056,10212219,2021,12,Torstai,395697.0,6695677.0,1305.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17057,10212220,2021,12,Torstai,388111.0,6686541.0,1400.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17058,10212220,2021,12,Torstai,388111.0,6686541.0,1860.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17059,10212224,2021,12,Sunnuntai,393983.0,6688638.0,1350.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17060,10212225,2021,12,Maanantai,392677.0,6689050.0,2495.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17061,10212226,2021,12,Tiistai,427992.0,6696873.0,1942.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17062,10212226,2021,12,Tiistai,427992.0,6696873.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17063,10212227,2021,12,Perjantai,395453.0,6710836.0,1540.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17064,10212228,2021,12,Perjantai,395926.0,6696884.0,1625.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17065,10212228,2021,12,Perjantai,395926.0,6696884.0,1393.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17066,10212230,2021,12,Lauantai,392719.0,6689217.0,1465.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17067,10212231,2021,12,Sunnuntai,379424.0,6684255.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17068,10212231,2021,12,Sunnuntai,379424.0,6684255.0,1348.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17069,10212232,2021,12,Maanantai,387995.0,6684735.0,1570.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17070,10212232,2021,12,Maanantai,387995.0,6684735.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
17071,10212237,2021,12,Perjantai,388516.0,6684610.0,1485.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17072,10212237,2021,12,Perjantai,388516.0,6684610.0,1975.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
17073,10212240,2021,11,Maanantai,421015.0,7113586.0,1543.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
17074,10212241,2021,12,Perjantai,589823.0,7197339.0,1675.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
17075,10212241,2021,12,Perjantai,589823.0,7197339.0,1370.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
17076,10212242,2021,12,Perjantai,428360.0,7214223.0,2890.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
17077,10212242,2021,12,Perjantai,428360.0,7214223.0,1534.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
